symbol,bidPrice,bidQty,askPrice,askQty
AGIXBUSD,0.28373000,39.00000000,0.28386000,352.00000000
NEBLUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SNTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLYXBTC,0.00000539,3991.00000000,0.00000541,210.00000000
POLYXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLYXUSDT,0.19920000,300.20000000,0.19930000,1289.70000000
APTBTC,0.00019422,23.65000000,0.00019431,27.91000000
APTUSDT,7.16480000,104.61000000,7.16550000,12.21000000
APTBUSD,7.16680000,27.90000000,7.16910000,3.68000000
BTCPLN,148464.00000000,0.02633000,148532.00000000,0.02759000
ETHPLN,7997.00000000,0.07290000,8001.00000000,0.66140000
BUSDPLN,0.00000000,0.00000000,0.00000000,0.00000000
APTEUR,6.56490000,3.84000000,6.57860000,27.66000000
APTTRY,208.60000000,591.43000000,208.70000000,666.26000000
APTBRL,0.00000000,0.00000000,0.00000000,0.00000000
QKCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OSMOBTC,0.00001687,190.19000000,0.00001691,384.12000000
OSMOUSDT,0.62280000,55.87000000,0.62360000,281.46000000
OSMOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HFTBTC,0.00000726,2163.00000000,0.00000727,931.90000000
HFTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HFTUSDT,0.26790000,1950.80000000,0.26800000,1027.60000000
ARPAETH,0.00002552,1966.00000000,0.00002555,3889.00000000
PHBUSDT,0.76280000,14.00000000,0.76320000,59.00000000
VITEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBTC,0.00002467,52.20000000,0.00002472,45.20000000
HOOKUSDT,0.90980000,8.50000000,0.91050000,8.20000000
HOOKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HOOKBNB,0.00347880,29.10000000,0.00349910,327.00000000
MAGICBTC,0.00001835,233.10000000,0.00001836,620.20000000
MAGICBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MAGICUSDT,0.67650000,10.30000000,0.67680000,348.80000000
BUSDRON,0.00000000,0.00000000,0.00000000,0.00000000
HIFIETH,0.00039440,7.50000000,0.00039680,254.90000000
HIFIUSDT,0.78410000,343.60000000,0.78450000,346.90000000
RPLBTC,0.00072200,0.59000000,0.00072600,1.35000000
RPLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RPLUSDT,26.72000000,9.35000000,26.74000000,3.12000000
PROSUSDT,0.27970000,522.00000000,0.28010000,33.00000000
FETTRY,15.03800000,57.00000000,15.06900000,2845.00000000
GFTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AGIXUSDT,0.28360000,480.00000000,0.28371000,2000.00000000
APTETH,0.00360500,25.70000000,0.00361400,63.42000000
BTCRON,168802.00000000,0.09585000,168952.00000000,0.00542000
GNSUSDT,3.73100000,2.08000000,3.73200000,11.57000000
GNSBTC,0.00010110,103.24000000,0.00010130,255.21000000
SYNBTC,0.00001130,239.10000000,0.00001137,67.80000000
SYNUSDT,0.41810000,6158.00000000,0.41820000,717.30000000
VIBUSDT,0.07084000,141.00000000,0.07092000,2679.00000000
SSVUSDT,17.10000000,154.46800000,17.11000000,40.00000000
LQTYUSDT,1.35900000,55.80000000,1.36000000,2326.20000000
LQTYBTC,0.00003682,193.80000000,0.00003694,342.40000000
AMBUSDT,0.00806000,142885.00000000,0.00807000,77040.00000000
BETHUSDT,0.00000000,0.00000000,0.00000000,0.00000000
CFXTRY,4.43100000,5912.00000000,4.43700000,2320.00000000
STXTRY,17.93000000,729.20000000,18.01400000,11.30000000
USTCUSDT,0.01306302,1071.00000000,0.01310092,7641.00000000
GASUSDT,8.04800000,1.30000000,8.05200000,7.90000000
GLMUSDT,0.24330000,2119.70000000,0.24350000,1232.00000000
PROMUSDT,4.33700000,46.11000000,4.34600000,8.14000000
QKCUSDT,0.01112300,4087.00000000,0.01114100,1557.00000000
UFTUSDT,0.27830000,96.00000000,0.27880000,446.00000000
IDBTC,0.00000671,210.00000000,0.00000673,3185.00000000
IDBNB,0.00094710,404.00000000,0.00095130,72.00000000
IDUSDT,0.24767000,1211.00000000,0.24771000,800.00000000
ARBBTC,0.00002751,1137.10000000,0.00002753,1017.80000000
ARBUSDT,1.01500000,788.10000000,1.01510000,1995.90000000
AGIXTRY,8.25200000,11817.00000000,8.27000000,11812.00000000
LOOMUSDT,0.12141000,50833.00000000,0.12143000,1735.00000000
OAXUSDT,0.18640000,274.00000000,0.18670000,1631.00000000
ARBTUSD,1.01630000,237.60000000,1.01680000,138.60000000
ARBTRY,29.55000000,24063.70000000,29.60000000,1159.30000000
ARBEUR,0.92960000,122.60000000,0.93220000,1594.70000000
IDTUSD,0.24774000,403.00000000,0.24951000,72.00000000
IDTRY,7.20400000,5242.00000000,7.22700000,4699.00000000
IDEUR,0.00000000,0.00000000,0.00000000,0.00000000
LDOTUSD,2.37500000,112.01000000,2.38400000,123.87000000
MATICTUSD,0.76680000,371.90000000,0.76870000,802.20000000
OPTUSD,1.68700000,415.01000000,1.69000000,80.44000000
SOLTUSD,55.52000000,6.98000000,55.56000000,1.95000000
SSVTUSD,17.12000000,9.96700000,17.21000000,504.00500000
RDNTBTC,0.00000658,9959.00000000,0.00000660,10541.00000000
RDNTUSDT,0.24290000,464.00000000,0.24300000,2631.00000000
RDNTTUSD,0.24340000,352.00000000,0.24390000,822.00000000
ARBRUB,0.00000000,0.00000000,0.00000000,0.00000000
JOETRY,10.53000000,1241.70000000,10.55000000,6204.60000000
MAGICTRY,19.69000000,2518.10000000,19.74000000,2320.90000000
USDTPLN,4.02600000,15673.00000000,4.02700000,4307.00000000
ACHTRY,0.56500000,87146.00000000,0.56630000,160031.00000000
XVSTRY,206.50000000,17.82000000,207.40000000,80.29000000
EGLDRON,195.10000000,17.83000000,196.40000000,0.29000000
USDTRON,4.57900000,201.00000000,4.58100000,86.00000000
USDTARS,944.20000000,35.00000000,946.50000000,18.00000000
DOGETUSD,0.07561000,1216.00000000,0.07566000,6621.00000000
WBTCUSDT,36830.34000000,0.00572000,36892.91000000,0.00135000
EDUUSDT,0.61895000,12.00000000,0.61947000,164.00000000
EDUTUSD,0.61948000,343.00000000,0.62093000,174.00000000
EDUBNB,0.00236600,20.00000000,0.00237380,235.00000000
EDUBTC,0.00001678,33.00000000,0.00001680,1033.00000000
EDUEUR,0.00000000,0.00000000,0.00000000,0.00000000
EDUTRY,18.03000000,628.00000000,18.05000000,1177.00000000
SUIUSDT,0.53890000,977.50000000,0.53900000,1007.70000000
SUITUSD,0.53910000,278.20000000,0.54060000,2050.50000000
SUIBTC,0.00001461,370.40000000,0.00001463,2031.90000000
SUIBNB,0.00206100,370.80000000,0.00206700,60.20000000
SUIEUR,0.49360000,738.20000000,0.49470000,926.60000000
SUITRY,15.70000000,1.60000000,15.72000000,922.80000000
AERGOUSDT,0.16400000,1516.00000000,0.16410000,1389.00000000
RNDRTRY,99.50000000,1.50000000,99.55000000,460.00000000
PEPEUSDT,0.00000111,111299875856.00,0.00000112,1460842940994.00
PEPETUSD,0.00000111,2530081305.00,0.00000112,1758992412.00
FLOKIUSDT,0.00003040,10237493.00,0.00003043,4219653.00
FLOKITUSD,0.00003041,3288391.00,0.00003054,2149322.00
OGTRY,133.60000000,223.86000000,133.90000000,206.24000000
PEPETRY,0.00003231,331228770.00,0.00003232,200231952.00
WBETHETH,1.02170000,29.08240000,1.02230000,0.00590000
ASTUSDT,0.09710000,1226.00000000,0.09730000,566.00000000
SNTUSDT,0.04066000,13457.00000000,0.04070000,13996.00000000
FLOKITRY,0.00088430,19510707.00,0.00088710,16436554.00
CITYTRY,83.90000000,813.06000000,84.20000000,723.55000000
COMBOUSDT,0.60000000,3760.50000000,0.60100000,3656.20000000
COMBOBNB,0.00229500,2125.90000000,0.00230200,41.00000000
COMBOTRY,17.46000000,1275.60000000,17.52000000,430.80000000
LTCTRY,2016.00000000,19.81900000,2017.00000000,41.80400000
RADTRY,44.71000000,9.50000000,44.80000000,1104.30000000
BTCARS,34769858.00000000,0.00049000,34893705.00000000,0.00148000
OPTRY,49.08000000,1407.05000000,49.18000000,1049.56000000
PAXGTRY,57651.00000000,1.08590000,57991.00000000,0.71580000
MAVBTC,0.00000745,77.00000000,0.00000747,277.00000000
MAVUSDT,0.27480000,301.00000000,0.27510000,1826.00000000
MAVTUSD,0.27510000,564.00000000,0.27600000,727.00000000
CFXTUSD,0.15260000,585.00000000,0.15280000,1968.00000000
PENDLEBTC,0.00002881,202.10000000,0.00002889,57.20000000
PENDLEUSDT,1.06220000,7.60000000,1.06280000,7.30000000
PENDLETUSD,1.06380000,7.10000000,1.06430000,7.80000000
MAVTRY,7.99000000,9904.00000000,8.02000000,11761.00000000
OCEANTRY,13.63800000,213.00000000,13.68200000,1703.00000000
TUSDTRY,29.07000000,4384.00000000,29.08000000,1.00000000
ARBETH,0.00051070,2205.40000000,0.00051120,1102.90000000
BCHTRY,6712.00000000,0.98700000,6724.00000000,2.16700000
XVGTRY,0.09770000,450063.00000000,0.09800000,176016.00000000
XVGTUSD,0.00336300,3267.00000000,0.00338000,102803.00000000
ARKMUSDT,0.41260000,599.00000000,0.41290000,132.00000000
ARKMTUSD,0.41290000,1242.00000000,0.41380000,2050.00000000
ARKMTRY,12.01900000,20.00000000,12.02400000,134.00000000
ARKMBNB,0.00157840,229.00000000,0.00158280,319.00000000
ARKMBTC,0.00001118,605.00000000,0.00001121,4924.00000000
WBETHUSDT,2029.73000000,0.04920000,2034.28000000,0.02540000
ACATRY,1.81600000,1804.00000000,1.82200000,505.00000000
AVAXTUSD,21.99000000,53.14000000,22.03000000,22.72000000
COMPTUSD,50.23000000,0.01800000,50.53000000,9.96300000
COMPTRY,1457.00000000,6.78600000,1461.00000000,8.91700000
XECTRY,0.00084450,3202057.00,0.00084700,11529857.00
QUICKTUSD,0.04988000,2004.00000000,0.05017000,258.00000000
WLDUSDT,2.35900000,2.20000000,2.36000000,917.60000000
WLDBTC,0.00006395,1.60000000,0.00006398,211.80000000
BNBFDUSD,261.20000000,1.15900000,261.40000000,1.31200000
FDUSDBUSD,1.00010000,521324.00000000,1.00020000,6637.00000000
FDUSDUSDT,0.99970000,3165452.00000000,0.99980000,2352997.00000000
ARKMRUB,0.00000000,0.00000000,0.00000000,0.00000000
WLDTRY,68.64000000,500.40000000,68.80000000,656.90000000
WLDRUB,0.00000000,0.00000000,0.00000000,0.00000000
AMPTRY,0.07000000,7213.00000000,0.07010000,1443665.00000000
OGNTRY,3.42500000,31.00000000,3.42800000,9177.00000000
BTCFDUSD,36890.17000000,0.01282000,36892.82000000,0.00218000
ETHFDUSD,1987.16000000,0.10000000,1987.54000000,0.70470000
ASRTRY,68.92000000,11.40000000,69.20000000,200.10000000
ATMTRY,81.30000000,93.10000000,81.36000000,131.70000000
ACMTRY,54.81000000,327.30000000,54.94000000,517.00000000
BARTRY,66.45000000,75.80000000,66.57000000,177.20000000
JUVTRY,72.36000000,38.80000000,72.48000000,344.70000000
PSGTRY,89.86000000,108.60000000,90.15000000,440.30000000
SEIBNB,0.00062130,3007.60000000,0.00062310,99.90000000
SEIBTC,0.00000440,42876.30000000,0.00000442,67015.60000000
SEIFDUSD,0.16250000,1295.90000000,0.16280000,1564.10000000
SEITRY,4.73100000,9167.10000000,4.73500000,7.20000000
SEIUSDT,0.16250000,54155.00000000,0.16260000,854.70000000
CYBERBNB,0.02341800,16.34000000,0.02352500,81.35000000
CYBERBTC,0.00016610,57.48000000,0.00016636,12.19000000
CYBERFDUSD,6.12400000,93.57000000,6.13700000,38.09000000
CYBERTRY,178.36000000,26.75000000,178.67000000,29.31000000
CYBERUSDT,6.12800000,93.57000000,6.13300000,18.92000000
CYBERTUSD,6.13300000,48.94000000,6.15600000,17.98000000
SEITUSD,0.16260000,6802.70000000,0.16300000,5558.40000000
LPTTRY,195.50000000,297.65000000,196.00000000,30.33000000
UNITRY,146.80000000,165.03000000,147.30000000,209.91000000
SOLFDUSD,55.47000000,0.15000000,55.50000000,0.13000000
TOMOTRY,0.00000000,0.00000000,0.00000000,0.00000000
UNFITRY,267.30000000,134.40000000,268.20000000,143.59000000
XRPFDUSD,0.60080000,332.00000000,0.60110000,143.00000000
DOGEFDUSD,0.07553000,108.00000000,0.07555000,2755.00000000
CYBERETH,0.00307800,81.63000000,0.00309000,2.20000000
MTLTRY,45.98000000,135.80000000,46.27000000,598.90000000
ARKUSDT,1.57440000,68.00000000,1.57560000,29.00000000
CREAMUSDT,18.44000000,1.86000000,18.47000000,0.22200000
GFTUSDT,0.01637000,17634.00000000,0.01640000,101592.00000000
IQUSDT,0.00580000,313859.00000000,0.00581000,386407.00000000
USDTVAI,0.99500000,2431.80000000,1.00000000,1908.60000000
ARBFDUSD,1.01520000,99.30000000,1.01680000,492.10000000
FDUSDTRY,29.10000000,39266.00000000,29.12000000,43982.00000000
FRONTTRY,9.16200000,4187.00000000,9.21400000,2381.00000000
SUIFDUSD,0.53890000,927.00000000,0.54040000,587.00000000
NTRNBTC,0.00001175,894.90000000,0.00001179,369.30000000
NTRNUSDT,0.43360000,1105.80000000,0.43400000,15469.20000000
NTRNBNB,0.00165600,100.00000000,0.00166300,230.20000000
FILFDUSD,4.49400000,77.87000000,4.50900000,108.29000000
FRONTTUSD,0.31520000,34.00000000,0.31690000,6714.00000000
LEVERTRY,0.03789000,263921.00000000,0.03797000,641518.00000000
LTCFDUSD,69.25000000,3.49700000,69.37000000,7.18800000
ADAFDUSD,0.37100000,889.20000000,0.37130000,450.00000000
RUNETUSD,5.31600000,0.90000000,5.32200000,37.60000000
TRBTRY,2593.00000000,37.33000000,2596.00000000,44.94000000
ATOMFDUSD,8.78400000,3.29000000,8.80000000,1.00000000
AVAXFDUSD,21.96000000,22.34000000,22.00000000,14.70000000
BANDTRY,42.32000000,525.00000000,42.40000000,313.90000000
BCHFDUSD,230.50000000,0.43300000,230.90000000,6.87900000
LOOMTRY,3.53400000,12106.00000000,3.53900000,14822.00000000
MATICFDUSD,0.76580000,130.50000000,0.76760000,652.30000000
ALGOFDUSD,0.13270000,806.00000000,0.13310000,3757.00000000
DOTFDUSD,5.13200000,30.07000000,5.13500000,114.88000000
FTMFDUSD,0.30260000,41.00000000,0.30280000,1650.00000000
LINKFDUSD,14.05500000,35.28000000,14.05800000,2.39000000
NEARFDUSD,1.90900000,364.80000000,1.91200000,261.50000000
STRAXTRY,27.24000000,417.50000000,27.31000000,2064.60000000
TIABTC,0.00015042,11.60000000,0.00015068,13.80000000
TIAUSDT,5.54540000,29.20000000,5.55110000,144.00000000
TIATRY,161.50000000,38.90000000,161.76000000,311.10000000
MEMEBNB,0.00009934,7345.00000000,0.00009957,7694.00000000
MEMEUSDT,0.02597600,9091.00000000,0.02598600,290.00000000
MEMEFDUSD,0.02598100,10000.00000000,0.02603300,19232.00000000
MEMETUSD,0.02598800,1920.00000000,0.02607300,1871.00000000
MEMETRY,0.75702000,244643.00000000,0.75766000,35397.00000000
ORDIBTC,0.00055710,53.82000000,0.00055780,5.22000000
ORDIUSDT,20.54700000,0.39000000,20.57000000,30.67000000
ORDITRY,599.20000000,612.28000000,599.50000000,39.69000000
EGLDFDUSD,42.67000000,25.91000000,43.06000000,24.02000000
FETFDUSD,0.51600000,10.00000000,0.51880000,965.00000000
GASFDUSD,8.04700000,3.90000000,8.07700000,61.70000000
INJETH,0.00773100,36.69000000,0.00774300,7.13000000
INJTUSD,15.37200000,9.70000000,15.44200000,32.50000000
OPFDUSD,1.68500000,132.87000000,1.68900000,296.47000000
ORDIFDUSD,20.55300000,53.82000000,20.61400000,24.30000000
ORDITUSD,20.58200000,3.44000000,20.67700000,0.40000000
RNDRFDUSD,3.41700000,145.96000000,3.43800000,37.10000000
SHIBTUSD,0.00000821,134740073.00,0.00000827,189632500.00
BEAMXUSDT,0.00846200,6207.00000000,0.00846800,10351.00000000
ARKTRY,45.82000000,412.60000000,45.88000000,2150.90000000
BEAMXTRY,0.24640000,76394.00000000,0.24680000,90670.00000000
CAKETRY,74.71000000,1257.02000000,75.07000000,1367.00000000
CAKETUSD,2.57100000,289.30000000,2.58700000,430.10000000
DYDXFDUSD,2.98500000,3.53000000,2.99900000,167.47000000
PIVXUSDT,0.36260000,296.00000000,0.36340000,15.00000000
RUNEFDUSD,5.30400000,18.80000000,5.32800000,94.00000000
TIATUSD,5.54920000,27.00000000,5.59780000,89.70000000
